,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
41,41,Banking and Finance,COMPANY UNDISCLOSED,Permanent,Closing on 16 Feb 2019,Central,Posted 17 Jan 2019,"Advise management on the organisations exposure to risks and the involvement of financial institutions, money market instruments and treasury management functions where applicable.
Analyse and assess the impact of investment decisions on the financial position of the organisation.
Analyse the financial performance and position of the organisation and develop suitable accounting policies to meet reporting requirements.
Analyse, compile and present management information for managerial decision making.
Apply appropriate appraisal techniques and consideration for taxation, inflation and risk in investment decisions.
Articulate to management all relevant tax issues to minimise the organisations tax liabilities.
Assess the chargeable gains and losses of the organisation, as well as capital gain tax liabilities.
Calculate accounting ratios relating to profitability, liquidity, efficiency and position.
Evaluate the effectiveness of the organisations financial system and determine any areas of improvement.
Identify and adopt business intelligence tools to analyse financial data and information.
Identify and calculate both financial and non-financial performance measurements for reporting on the organisations performance.
Manage a documented system of accounting policies and procedures.
Oversee the preparation of the organisations budget.
Plan and coordinate the annual financial audit process.
Provide financial leadership and strategic thinking to support sustainable value-creation.
Resolve issues and deficiencies arising from audit findings.
Respond to internal and external auditors on audit data, variances and audit findings.
Supervise and review the preparation of consolidated financial statements, business activity reports and forecasts for management and external stakeholders.
Supervise the calculation of taxable income and income tax liabilities of the organisation.","$7,500","$5,000",Monthly,Manager,Group Finance Manager
42,2,Others,COMPANY UNDISCLOSED,Permanent,Closing on 16 Feb 2019,West,Posted 17 Jan 2019,"ITE Chemical Process or GCE “N/O” Level.
IT literate and able to communicate well verbally and in written.
Physical work is involved.
Prior experience in manufacturing environment is preferred.
Interested applications are to e-mail your detailed resume indicating present and expected salary to :e-mail : hr@aimchem.com.sg
Only shortlisted candidates will be notified.
 ","$2,000","$1,800",Monthly,Non-executive,Quality Controller
43,13,Human Resources,COMPANY UNDISCLOSED,Contract,Closing on 16 Feb 2019,East,Posted 17 Jan 2019,"Project Management – Coordinate and implement projects effectively
Speaking - Ability to communicate effectively with people of diverse cultures
Complex problem solving – Ability to develop and evaluate options and implement solutions
Critical Thinking – Ability to use logic and reasoning to identify alternative solutions
Multi-tasking - Ability to multi-task and performs under pressure
Hands on – Ability to conceptualize and execute implementation plans to fruition
Degree in Human Resources or related field  
Proficient in MS Office, especially excel is preferred
Min 4 - 6 years’ experience in change / project management
Human Resource project management experience would be advantageous","$7,000","$4,000",Monthly,Manager,Manager - Project
44,2,Information Technology,COMPANY UNDISCLOSED,"Permanent, Contract, Full Time",Closing on 16 Feb 2019,North,Posted 17 Jan 2019,"Requirements:
- 5+ years professional services or technical consulting experience
- 3+ years Salesforce consulting and configuration experience
- Strong knowledge in Sales Force automation or Customer Service, both functional and technical
- Client facing and pre-sales support experience
- Outstanding writing, presentation, communication and organization skills
- One or more salesforce.com certifications (Sales Cloud Certification, Service Cloud Certification)
- Experience with both agile and waterfall implementation methodologies
  License No.: 12C6060","$10,000","$5,000",Monthly,"Manager, Professional, Senior Executive",Salesforce / Service Cloud Consultants (Ref 22829)
45,17,Purchasing / Merchandising,COMPANY UNDISCLOSED,"Permanent, Full Time",Closing on 16 Feb 2019,East,Posted 17 Jan 2019,"Minimum Qualifications:
1.    BS/BA degree plus 7 years of experience in a related technical or business field OR MBA plus 5 years of experience in a related technical or business field.
2.    Strong knowledge of printed circuit board assembly and associated commodities 
3.    Good knowledge of Supply Chain Management (SCM) and commodity sourcing.
4.    NAPM/APICS Certification highly desired.
5.    Understanding of global/regional markets and cultures preferred- particularly on electronic components.
6.    Demonstrated effective advanced computer skills.
7.    Excellent communication & interpersonal skills.
8.    Excellent leadership skills.
9.    Excellent project management skills.
10.    Prior record of OEM components sourcing experiences.
11.    History of successfully developing and deploying business processes","$7,000","$5,000",Monthly,Manager,Lead Source Manager
46,1,"Engineering, Sales / Retail",COMPANY UNDISCLOSED,Permanent,Closing on 16 Feb 2019,North,Posted 17 Jan 2019,"1 to 2 years of experience
Higher Nitec / Diploma in Mechanical Engineering or Chemical Engineering
Competent use of MS Office and AutoCAD
Strong background in instrumentation
Good knowledge of Orifice plates, flanges, valves, etc
Team player and good communicator
Proactive, adaptable, demonstrate initiative and result-oriented
Meticulous, organised and has good time-management skills
Independant and willing to learn to upgrade her/himself
Passion to ensure customer satisfaction",,,,"Non-executive, Junior Executive",Sales Support Engineer
47,35,Admin / Secretarial,COMPANY UNDISCLOSED,Full Time,Closing on 16 Feb 2019,Central,Posted 17 Jan 2019,"Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma in Business Studies/Administration/Management or equivalent
At least 2 years of working experience preferably from the construction industry
Preferably Junior Executive specialized in Clerical/Administrative Support or equivalent
Have sense of urgency of deadline
Able to work independently
Proficient in Microsoft Office Applications","$3,000","$2,000",Monthly,"Fresh/entry level, Executive",Admin Executive
48,13,"Accounting / Auditing / Taxation, Admin / Secretarial",COMPANY UNDISCLOSED,Full Time,Closing on 16 Feb 2019,Central,Posted 17 Jan 2019,"Minimum LCCI/Diploma/Degree in Accountancy/Business Admin or equivalent 
At least 2 years of working experience preferably from the construction industry
Experience in accounting & Book Keeping functions such as AR/AP/GL/Payroll
Responsible, organised & possess good interpersonal skills as well as fast leaner
Proficient in Microsoft word & excel","$3,500","$2,500",Monthly,Executive,Admin cum Accounts
49,3,Manufacturing,COMPANY UNDISCLOSED,Full Time,Closing on 16 Feb 2019,South,Posted 17 Jan 2019,"Degree in Business Management or Supply Chain Management with minimum 3 years of production planning/master scheduling experience.
Experience with Oracle MRP and inventory analysis.
Good communications skills, ability to work well independently under pressure and as a team player.
Good excel and analytical skills and attention to details.
Strong stakeholder management skills and expose in a complex operational organization will be an added advantage.
APICS certification will be an added advantage.","$4,800","$3,900",Monthly,Executive,Planning Analyst
50,9,Building and Construction,COMPANY UNDISCLOSED,Permanent,Closing on 16 Feb 2019,Islandwide,Posted 17 Jan 2019,"Degree/Diploma in Mechanical and Electrical Engineering or equivalent.
Must have minimum 5-10 years of M&E working experience with main contractors.
Must produce an (EMA) Electrician’s License.
Strong knowledge of M&E details, working drawings and local construction practices
Conversant with local codes and regulations.
Able to check combined services drawings and coordination problems with other trades
Ability to read and understand construction drawings and communicate changes as required.
Ability to draw detailed coordination drawings and sketches and resolve technical problems with subcontractors.
Is a good team player and is analytical and a problem solver.
Excellent in communication skills, both verbal and writing skills, with a high level of attention to detail.
Strong interpersonal skills, ability to develop relationships and communicate with all levels of management.
Proficient Microsoft Office and other IT software.","$5,000","$4,000",Monthly,Executive,Electrical Engineer
51,4,Professional Services,ALPHA Z ANALYTICS SINGAPORE PTE. LTD.,Contract,Closing on 15 Feb 2019,Central,Posted 16 Jan 2019,"·        Degree in computer science with at least 3 years data engineering work experience in big data analytics environment.
·        Excellent data engineering skills with open source big data stack
·        Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
·        Strong analytic skills related to working with unstructured datasets.
·        Experience with big data tools: Hadoop, Spark, Kafka, etc.
·        Experience with relational SQL and NoSQL databases
·        Experience with object-oriented/object function scripting languages: Python, Scala, etc.
·        Familiar with deployment and optimization of open source big data analytic stack on distributed environment.
·        Familiar with compiling, deploying and configuring open source data science tools including Python, R, Spark, etc.
·        Familiar with deploying analytic projects and data science products to production
·        Excellent programming skills","$10,000","$6,000",Monthly,Professional,Data Engineer
52,5,Information Technology,CARTRACK TECHNOLOGIES SOUTH EAST ASIA PTE. LTD.,"Permanent, Full Time",Closing on 15 Feb 2019,East,Posted 16 Jan 2019,"As a Data Scientist, you have:
Strong background in algorithm design and implementation, research experience with geospatial related algorithm design is a plus
Deep expertise in Big Data technologies such as Hadoop, Spark, and NoSQL databases, experience with parallel and distributed computing is a plus
Strong programming skills in Java and Scala, experience in functional programming is preferred.
Familiar with Linux/Unix and shell scripting, experience in cloud computing is a plus
Ability to deal with ambiguity and uncertainty with a degree of maturity, such as constructing solution concepts from insights using familiar or unfamiliar data sources or complete or partial data
Brings curiosity and creativity and thought leadership along with business, analytics, computer, and persuasive communication skills to the challenges the stakeholders face
Balances academic rigor and business pragmatism","$12,000","$7,000",Monthly,Manager,Lead Data Scientist
