,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
219,15,"Accounting / Auditing / Taxation, Admin / Secretarial, Banking and Finance",MAERSK DRILLING HOLDINGS SINGAPORE PTE. LTD.,Permanent,Closing on 27 Feb 2019,Central,Posted 28 Jan 2019,"Who we are looking for:
The ideal candidate would have a strong background in accounts payable and a general understanding of accounting.
Company language and industry language in general is English and you must be able to communicate well in English – both verbally and in writing.
The candidate must be comfortable working in a fast-paced environment and is a team player. A candidate that possesses a proactive mind set in problem-solving would be preferred. The candidate should also have an eye for detail and be very meticulous.
We will be reviewing applications on an ongoing basis and we will close the job ad when we find the right candidate. Therefore, we encourage you to apply as soon as possible.

For interested candidates, please apply through our website: https://www.maerskdrilling.com/careers/vacant-positions","$2,500","$2,100",Monthly,Fresh/entry level,Finance Assistant
220,9,Sales / Retail,ECU-WORLDWIDE (SINGAPORE) PTE. LTD.,Permanent,Closing on 27 Feb 2019,South,Posted 28 Jan 2019,"Minimum educational qualification required Diploma and above
A minimum of 5 years freight forwarding LCL/ Airfreight with 3 years experience as Manager.
A great attitude and self motivated individual
Excellent written and communication skills
Well versed with MS office and other computer software","$6,500","$5,000",Monthly,Manager,Business Development Manager-SEA
221,6,Sales / Retail,ADECCO PERSONNEL PTE LTD,Permanent,Closing on 27 Feb 2019,Central,Posted 28 Jan 2019,"The Talent
5 to 10 years of working experience Business Development and IT Integration
Experience in software implementation
Soft skills: analysis, conciseness, organization, method
Management skills: ability to lead a project team
Willing to travel 20% of the role
Thai speaking would be an advantage as the incumbent will need to lease with Thai clients

What to Expect
They provide competitive compensation, generous benefits and a professional atmosphere. This is a very collaborative and inclusive work environment where individuals strong on aptitude and attitude will have an opportunity to grow their professional careers through working with some of the most advanced technology and talented developers in the business.
  If interested in applying for this position kindly send your resume to Lionel Gabriel at lionel.gabriel@springasia.com
  EA license No. 09C5803
EA Reg. No.:  R1874275
*SG/SM1","$9,000","$7,000",Monthly,Manager,Business Consultant
222,24,Human Resources,SENNHEISER ELECTRONIC ASIA PTE LTD,Full Time,Closing on 27 Feb 2019,South,Posted 28 Jan 2019,"Diploma / Degree in HR or related discipline with 5 to 6 years of relevant HR generalist experience 
Excellent interpersonal and communication (both written & verbal) skills and able to liaise with all levels of staff in the organization
Team player, service-oriented, proactive, able to multi-task and function efficiently and effectively in a fast paced environment
Able to work well independently with minimal supervision
Familiar with the Employment laws of Singapore.
Possess good analytical skills and is highly numerate and meticulous with a keen eye for details and process improvement
IT-savvy with excellent skills in MS Word, MS Excel and MS PowerPoint.
Knowledge in Oracle HCM system will have an added advantage ","$4,500","$3,500",Monthly,Senior Executive,Senior Human Resource Executive
223,2,Accounting / Auditing / Taxation,IPSOS PTE. LTD.,"Permanent, Full Time",Closing on 27 Feb 2019,Central,Posted 28 Jan 2019,"BACKGROUND
Skills/Knowledge:
Strong integrity and interpersonal skills
Able to work independently and meet strict deadlines
Prior experience in a multi-national company and familiarity with Oracle system is a distinct advantage
  Qualifications:
Diploma in Finance/ Commerce/ Accountancy or equivalent with a minimum of 2 years relevant experience",,,,Junior Executive,Finance Assistant
224,0,Information Technology,ECU-WORLDWIDE (SINGAPORE) PTE. LTD.,Permanent,Closing on 27 Feb 2019,South,Posted 28 Jan 2019,"Microsoft Dynamics AX certifications strongly preferred 
Highly proficient in Microsoft Dynamics AX,
Technical experience in SQL, VBA & ODBC
Minimum of 2-3 years’ experience in ERP implementation, configuration, system design or related business experience 
Knowledge or experience in Microsoft Excel, SRSS, etc.
Good written / spoken English to communicate with internal/external customers.
Self driven with high motivation and initiative to ensure resolution of issue and provide internal customer focus.
Have excellent communication skills as required to interact at various level, teams, and countries.","$6,000","$5,000",Monthly,Executive,Functional Support Executive - APAC (Microsoft Dynamics AX)
225,13,Others,NAVIG8 ASIA PTE. LTD.,Full Time,Closing on 27 Feb 2019,Central,Posted 28 Jan 2019,"Core purpose of the role:
Responsible for the employment of vessels to optimise earnings and performance.","$10,000","$6,000",Monthly,Professional,Ship Charterer
226,0,"Accounting / Auditing / Taxation, Public / Civil Service",GOVERNMENT TECHNOLOGY AGENCY,Permanent,Closing on 27 Feb 2019,Permanent,Posted 28 Jan 2019,,,,,Senior Management,"Director, Audit and Compliance"
227,2,Banking and Finance,PEOPLEBANK SINGAPORE PTE. LTD.,Contract,Closing on 27 Feb 2019,East,Posted 28 Jan 2019,"Essential Skills
Investment Banking experience either in Operations, Product Control, Financial Accounting or Control/Risk
Experience in migration testing along with BAU Operations
Degree in Business, Finance or Accounting
Ability to prioritize tasks, meet deadlines and work under pressure
Strong control mindset, analytical skills and high degree of accuracy is required
Exceptional written, verbal communication and presentation skills
This will be starting as contract role and only open to Singapore based candidates
If you are keen to find out more about the role, please share your profile to neha.sharma@peoplebank.asia
Thanks 
Neha 
Peoplebank ",,,,Senior Executive,Application Tester
228,0,Public / Civil Service,MINISTRY OF HOME AFFAIRS,Full Time,Closing on 28 Feb 2019,Full Time,Posted 28 Jan 2019,,,,,,Procurement Executive
229,1,Information Technology,TOTAL EBIZ SOLUTIONS PTE. LTD.,Contract,Closing on 27 Feb 2019,Islandwide,Posted 28 Jan 2019,"The candidate should possess a Degree in Computer Science, Computing, Electrical Engineering or IT Equivalent.
At least 5 years of working experience in operation support for IT system.
At least 3 years of SAP HCM ERP experience in data administrations support.
At least 1 year of SQL working experience and competent in SQL Programming.","$7,500","$6,000",Monthly,Executive,System Analyst
230,0,"Information Technology, Public / Civil Service",GOVERNMENT TECHNOLOGY AGENCY,Full Time,Closing on 27 Feb 2019,Full Time,Posted 28 Jan 2019,,"$10,000","$5,000",Monthly,Middle Management,Cloud Services Engineer
231,0,"Information Technology, Public / Civil Service",GOVERNMENT TECHNOLOGY AGENCY,Full Time,Closing on 27 Feb 2019,Full Time,Posted 28 Jan 2019,,"$15,000","$5,000",Monthly,Middle Management,Cloud Infrastructure Architect / Engineer
232,0,"Information Technology, Public / Civil Service",GOVERNMENT TECHNOLOGY AGENCY,Full Time,Closing on 27 Feb 2019,Full Time,Posted 28 Jan 2019,,"$15,000","$5,000",Monthly,Middle Management,Cloud Infrastructure Automation Architect / Engineer
233,7,Sales / Retail,ALTERYX SINGAPORE PTE. LTD.,Full Time,Closing on 12 Feb 2019,Central,Posted 28 Jan 2019,"Minimum of 2 years' sales experience selling SaaS, enterprise software solutions, Business Intelligence, or Analytics software
Experience in transactional sales; high velocity
History of effectively building self-generating pipeline and exceeding quota is required
Ability to effectively communicate in English verbally and in writing. Additional languages preferred but not required.
Must be able and willing to travel up to 30% of the time ","$8,000","$5,000",Monthly,"Executive, Junior Executive",Enterprise Account Executive - India & Singapore
